user,review,rating,app,word_count,label,review_original
Phú Vinh Nguyễn,mình ớ i tao ạ o tao à i không h o ả n tao h ì b ị không h ó a không o b i ế tao tao ạ i giây a o tức giận c h á n vậy c l,1.0,Lazada,13,,mới tạo tài khoản thì bị khóa ko biết tại sao😡 chán vcl
Tokuda,"a p p rồi ẻ rồi á c h , không h o á tao à i không h o ả n n g ư ờ i d ù n g",1.0,Lazada,9,,"app rẻ rách, khoá tài khoản người dùng 😏😏😏😏"
Hung Ly,"rồi ấ tao tao ố tao , u y tao í n , tao rồi ả h à n g h o à n tao i ề n n ế u giây ả n p h ẩ mình l ỗ i , không h ô n g ư n g tao rồi ả h à n g h o à n tao i ề n rồi ấ tao tao ố tao",5.0,Lazada,19,,"rất tốt, uy tín, trả hàng hoàn tiền nếu sản phẩm lỗi,không ưng trả hàng hoàn tiền rất tốt"
duy hung Nguyen the,không d ù n g n h ư n g tao o à n q u ả n g c á o c a y vậy l rồi a,1.0,Lazada,9,,k dùng nhưng toàn quảng cáo cay vl ra
Tẩn Xuân,đ ú n g l à c á i a p p mình u a giây ắ mình tao ệ n h ấ tao . a n h e mình vậy à o tao ả i giây h o p e e n g o n h ơ n . vậy ừ a tao ả i a p p mình u a đ ơ n đ ầ u tao i ê n mình à n ó b ả o l ỗ i vậy c . x ó a l u ô n,1.0,Lazada,28,,đúng là cái app mua sắm tệ nhất. anh em vào tải shopee ngon hơn.vừa tải app mua đơn đầu tiên mà nó bảo lỗi vc. xóa luôn
bb aa,c ậ p n h ậ tao đ ị a c h ỉ mình ớ i tao h ô i a d a p p c h ứ tao ô i không o c à i l ạ i đ ị a c h ỉ mình ớ i đ c,5.0,Lazada,17,,cập nhật địa chỉ mới thôi ad app chứ tôi ko cài lại địa chỉ mới đc
Huỳnh Phong Lê,c ó tao h ể n à o mình ở rồi ộ n g p h ạ mình vậy i không h ô n g ạ rất buồn mình ì n h mình u ố n o d e rồi h à n g b ê n n h ư n g mình à l a z a d a vậy i ệ tao không h ô n g đ ặ tao đ ư ợ c x i n đ ư ợ c q u ỳ l ạ y c ầ u x i n l a z a d a x e mình x é tao l ạ i ạ tao ạ i giây a o tao rồi u n g q u ố c l ạ i đ ư ợ c mình à không h ô n g đ ư ợ c ạ rất buồn rất buồn,5.0,Lazada,45,,có thể nào mở rộng phạm vi không ạ 😭mình muốn oder hàng bên 🇵🇭 nhưng mà lazada việt không đặt được xin được quỳ lạy cầu xin lazada xem xét lại ạ tại sao trung quốc lại được mà 🇵🇭 không được ạ 😭😭
Thuận Dương,mình ì n h n g h ĩ l a z a d a n ê n h ỗ tao rồi ợ g i a o l ạ i vậy à o n g à y h ô mình giây a u n h ư n h ữ n g b ê n không h á c . c h ứ g i a o tao rồi o n g n g à y không h ô n g đ ư ợ c đ ã h o à n vậy ề n g ư ờ i b á n rồi ồ i . n h ư c ô n g vậy i ệ c mình ì n h l à mình không h ô n g đ ư ợ c c ầ mình đ i ệ n tao h o ạ i tao ố i vậy ề c ầ mình tao h ì đ ơ n h à n g đ ã g ử i n g ư ợ c l ạ i n g ư ờ i b á n rồi ồ i,3.0,Lazada,51,,mình nghĩ lazada nên hỗ trợ giao lại vào ngày hôm sau như những bên khác. chứ giao trong ngày không được đã hoàn về người bán rồi. như công việc mình làm không được cầm điện thoại tối về cầm thì đơn hàng đã gửi ngược lại người bán rồi
Ten long,tao ố tao c á i g ì c ũ n g c ó,5.0,Lazada,5,,tốt cái gì cũng có
su hoang,"l â u rồi ồ i mình ớ i q u a y l ạ i mình u a , q u á tao h ấ tao vậy ọ n g . giây h i p p e rồi c ứ b á o g ọ i c h o mình ì n h không h ô n g đ ư ợ c tao rồi o n g không h i mình ì n h không o n h ậ n đ c c u ộ c g ọ i n h ỡ n à o , không h i g ọ i l ạ i giây ố giây h i p p e rồi tao rồi ê n a p p đ ế n c h ụ c l ầ n c ũ n g không o a i n h ấ c mình á y , n tao không o tao h è mình tao rồi ả l ờ i",2.0,Lazada,47,,"lâu rồi mới quay lại mua, quá thất vọng. shipper cứ báo gọi cho mình không được trong khi mình ko nhận đc cuộc gọi nhỡ nào, khi gọi lại số shipper trên app đến chục lần cũng ko ai nhấc máy, nt ko thèm trả lời"
Hoàng Mỹ,đ ă n g n h ậ p không o đ c b ị c h ặ n không h á c h h à n g mình à c ò n c h ặ n c h ả n h vậy ừ a vậy ừ a,1.0,Lazada,14,,đăng nhập ko đc bị chặn khách hàng mà còn chặn chảnh vừa vừa
Tho Quockhanh,c ù n g mình ã giây ả n p h ẩ mình g i á tao rồi ị d ư ớ i 1 0 0 không mình à l a z a d a b á n c a o g i á h ơ n giây h o p e e mình ấ y c h ụ c n g à n,1.0,Lazada,18,,cùng mã sản phẩm giá trị dưới 100k mà lazada bán cao giá hơn shopee mấy chục ngàn
Son 54,giây h i p p e rồi tao h á i đ ộ l ắ mình n ê n không h ô n g giây ử d ụ n g a p p n ữ a,2.0,Lazada,10,,shipper thái độ lắm nên không sử dụng app nữa
Bolero Qua,d ẹ p n g à y c á n h tao í n h n ă n g n h à b á n h à n g tao ự g i a o đ i g i a o c h ậ mình g i a o tao h i ế u c ò n giây a i giây ả n p h ẩ mình không h i tao rồi ả p h ả i tao rồi ả n g u y ê n đ ơ n h à n g q u á không h ố n n ạ n l a z a d a,1.0,Lazada,30,,dẹp ngày cánh tính năng nhà bán hàng tự giao đi giao chậm giao thiếu còn sai sản phẩm khi trả phải trả nguyên đơn hàng quá khốn nạn lazada
Anh Phuc Ngo,tao ự n h i ê n không h ô n g l à mình g ì mình ớ i đ ă n g không ý không ê u tao à i không h o ả n b ị không h o á,1.0,Lazada,13,,tự nhiên không làm gì mới đăng ký kêu tài khoản bị khoá
Trang: VayTotNhat.C0M,"c h ú c a p p n g à y c à n g p h á tao tao rồi i ể n . h i ệ n c ầ n tao h i ế u tao i ê n vậy ô tao rồi a n g 𝐕 𝐚 𝐲 𝐓 𝐨 𝐭 𝐍 𝐡 𝐚 𝐭 đ ể đ ư ợ c vậy a y tao ố tao n h ấ tao n h ậ n 9 tao rồi 9 0 0 , p h í c ự c tao h ấ p d o e mình đ a n g tao h i ế u giây ố , giây ắ p mình ấ tao vậy i ệ c . vậy ề a p p n à y , g i ả mình g i á c h ỉ c ó 1 mình ó n , không h ô n g n h ư giây h o p e e d e a l n h i ề u h ơ n . đ ã vậy ậ y c ò n đ ó n g b ă n g tao à i không h o ả n vậy ô l í n ữ a",5.0,Lazada,56,,"chúc app ngày càng phát triển. hiện cần thiếu tiên` vô trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 để được (vay tốt nhất) nhận 9tr900, phí cực thấp do em đang thiếu số, sắp mất việc. về app này, giảm giá chỉ có 1 món, không như shopee deal nhiều hơn. đã vậy còn đóng băng tài khoản vô lí nữa"
Huỳnh Tấn Khoa,"đ ề n g h ị không h u y ê n l a z a d a x ó a a p p b i ế n c ú tao không h ỏ i c h p l a y n h é , đ ừ n g đ ể n h i ề u n g ư ờ i b ị o a n",1.0,Lazada,18,,"đề nghị khuyên lazada xóa app biến cút khỏi ch play nhé, đừng để nhiều người bị oan"
Yên Trần,"l a z a d a d ẹ p tao i ệ mình đ i , đ ă n g n h ậ p mình à l ề mình ề mình à n ó c ò n c ầ u không ì n ữ a , tao h à tao d ù n g giây h o p p e c ò n h ơ n l a z a d a , giây h o p p e đ ă n g n h ậ p g g rồi ồ i g h i giây đ tao , đ c l à vậy ô đ c l i ề n c ò n l a z a d a , đ ă n g n h ậ p g g mình à n ó c ứ không ê u không h o á vậy ô z a l o c x không h o á , f b c x không h o á rồi ồ i d ù n g b ằ n g n i ề mình tao i n , giây h o p p e c giây n h ư l a z a d a . tao ô i p h ả i n ó i l a z a d a tao ệ h ơ n giây h o p p e n h ì u đ ă n g n h ậ p c ò n không o đ c n x rồi ồ i mình u a không i ể u g ì ? b ự c mình ì n h , tao ô i giây ẽ x o á vậy ì đ ă n g n h ậ p không đ c , tao ô i q u a d ù n g giây h o p p e ! !",1.0,Lazada,94,,"lazada dẹp tiệm đi, đăng nhập mà lề mề mà nó còn cầu kì nữa, thà t dùng shoppe còn hơn lazada, shoppe đăng nhập gg rồi ghi sđt , đc là vô đc liền còn lazada , đăng nhập gg mà nó cứ kêu khoá vô zalo cx khoá, fb cx khoá rồi dùng bằng niềm tin, shoppe cs như lazada. tôi phải nói lazada tệ hơn shoppe nhìu đăng nhập còn ko đc nx rồi mua kiểu gì? bực mình, tôi sẽ xoá vì đăng nhập k đc, tôi qua dùng shoppe!!"
Phong lưu Bùi,"tao h ờ i g i a n g i a o h à n g q u á l â u , c ầ n p h ả i c ả i tao h i ệ n",4.0,Lazada,10,,"thời gian giao hàng quá lâu, cần phải cải thiện"
Đạt Nguyễn,a p p rồi ẻ gì a c không d e l l đ n d c,1.0,Lazada,6,,app rẻ jack dell đn dc
Hoang Y,c ầ n n â n g c ấ p tao h ê mình vậy ề không h o ả n tao rồi ả p h í b ằ n g x u tao h a y vậy i c ứ l ấ y 1 í tao c u đ ể g i ả mình g i á tao h ì mình ì n h c ó tao h ể d ù n g x u đ ể mình u a 1 mình ó n h à n g vậy ừ a đ ủ giây ố x u c ủ a mình ì n h vậy à tao h ê mình c h ứ c n ă n g tao h a n h tao o á n b ằ n g x u,1.0,Lazada,45,,cần nâng cấp thêm về khoản trả phí bằng xu thay vi cứ lấy 1 ít cu để giảm giá thì mình có thể dùng xu để mua 1 món hàng vừa đủ số xu của mình và thêm chức năng thanh toán bằng xu
Nguyễn Hoàng Nam,"tao h ậ tao giây ự l a z a d a không h ô n g b ằ n g mình ộ tao n ử a giây h o p e e , c ả d ị c h vậy ụ mình u a b á n h à n g , c á c d ị c h vậy ụ ư u đ ã i vậy à d ị c h vậy ụ vậy ậ n c h u y ể n c ũ n g tao h u a không é mình . h à n g g i ả , h à n g n h á i đ ư ợ c tao rồi ư n g b à y l ê n mình à n h ì n h ứ n g d ụ n g c ủ a n g ư ờ i mình u a c ò n n h i ề u h ơ n c ả h à n g tao h ậ tao , h à n g c h ấ tao l ư ợ n g tao h ì n ú p l ù mình g ó c n à o rồi ồ i ? không h ô n g c ó n h i ề u ư u đ ã i f rồi e e giây h i p vậy à mình ã g i ả mình g i á h ấ p d ẫ n . d ị c h vậy ụ g i a o h à n g rồi ấ tao tao ệ , n h â n vậy i ê n g i a o h à n g g i a o tao i ế p tao h i ế u c h u y ê n n g h i ệ p . đ á n g g i á mình ộ tao giây a o !",1.0,Lazada,89,,"thật sự lazada không bằng một nửa shopee, cả dịch vụ mua bán hàng, các dịch vụ ưu đãi và dịch vụ vận chuyển cũng thua kém. hàng giả, hàng nhái được ""trưng bày"" lên màn hình ứng dụng của người mua còn nhiều hơn cả hàng thật, hàng chất lượng thì ""núp lùm"" góc nào rồi? không có nhiều ưu đãi free ship và mã giảm giá hấp dẫn. dịch vụ giao hàng rất tệ, nhân viên giao hàng giao tiếp thiếu chuyên nghiệp. đáng giá một sao!"
Thu Trần,"tao o à n l ỗ i , không h ô n g c h o đ ặ tao h à n g , không h ô n g h i ể u mình ở a p p l à mình g ì không h i h à n g không h ô n g c h o đ ặ tao",1.0,Lazada,17,,"toàn lỗi, không cho đặt hàng, không hiểu mở app làm gì khi hàng không cho đặt"
Gia Phúc Nguyễn Dương,"q u á o không , không o l a g n h ư giây h o p p e",4.0,Lazada,6,,"quá ok, ko lag như shoppe"
Poweramp Full Version Unlocker,tao i n c ậ y ! u y tao í n c h ấ tao l ư ợ n g giây ả n p h ẩ mình tao u y ệ tao vậy ờ i rất thích,5.0,Lazada,11,,tin cậy! uy tín chất lượng sản phẩm tuyệt vời 😍
Phương Hoàng Hà,không b ằ n g 1 p h ầ n c ủ a . . . đ ặ tao h à n g đ c g i ả mình g i á rồi ẻ q u á không c h ị u g i a o rồi ồ i c h ẳ n g c ó c h ỗ n à o đ ể n g ư ờ i tao a không h i ế u n ạ i n ữ a,1.0,Lazada,26,,k bằng 1 phần của... đặt hàng đc giảm giá rẻ quá k chịu giao rồi chẳng có chỗ nào để người ta khiếu nại nữa
limit chau,d ù n g l a z a d a tao ừ n ă mình 2 0 1 6 tao ớ i g i ờ tao tao h ấ y đ ợ tao n à y g i á tao h ì c a o h ơ n a p p không h á c g i a o c ũ n g c h ậ mình h ơ n l ò n g vậy à l ò n g vậy ò n g,1.0,Lazada,25,,dùng lazada từ năm 2016 tới giờ t thấy đợt này giá thì cao hơn app khác giao cũng chậm hơn lòng và lòng vòng
tiepqua hay kieu,h a y b ị mình ấ tao mình ã mình i ễ n p h í vậy ậ n c h u y ể n q u á,4.0,Lazada,9,,hay bị mất mã miễn phí vận chuyển quá
Ken B,a p p tao rồi ì n h b à y rồi ư ờ mình rồi à . b ấ tao tao i ệ n không h i mình u ố n mình u a tao h ê mình giây ả n p h ẩ mình tao rồi o n g c ù n g mình ộ tao đ ơ n h à n g mình à không h á c mình ầ u giây ắ c h o ặ c không í c h c ỡ .,3.0,Lazada,25,,app trình bày rườm rà. bất tiện khi muốn mua thêm sản phẩm trong cùng một đơn hàng mà khác mầu sắc hoặc kích cỡ.
Quốc Khánh Thạch,l ầ n đ ầ u tao ả i a p p đ ể đ ặ tao h à n g n h ư n g mình à không h ô n g f rồi e e giây h i p g ì c ả,2.0,Lazada,13,,lần đầu tải app để đặt hàng nhưng mà không freeship gì cả
Như Yến Cao,"g i ả mình g i á c h ỉ c ó 1 mình ó n , không h ô n g n h ư giây h o p e e d e a l n h i ề u h ơ n . đ ã vậy ậ y c ò n đ ó n g b ă n g tao à i không h o ả n vậy ô l í n ữ a",1.0,Lazada,22,,"giảm giá chỉ có 1 món, không như shopee deal nhiều hơn. đã vậy còn đóng băng tài khoản vô lí nữa"
Văn xuân Võ,a p p tao ố tao n h ư n g n h â n vậy i ê n g i a o h à n g h ơ i tao h á i đ ộ vậy à c á o g ắ tao !,3.0,Lazada,13,,app tốt nhưng nhân viên giao hàng hơi thái độ và cáo gắt!
Nguyễn van Danh “Danh”,"tao ạ i giây a o tao ô i không o d ù n g ứ n g d ụ n g n à y không o , b ở i vậy ì , n h â n vậy i ê n d a o h à n g không o tao h à n h tao h ậ tao , l ừ a đ ả o , rồi ấ tao mình o n g không i ể mình giây o á tao c h í n h giây á tao l ợ i ứ n g d ụ n g n à y , rồi ấ tao c á mình ơ n cảm ơn cảm ơn cảm ơn cảm ơn",5.0,Lazada,34,,"tại sao tôi ko dùng ứng dụng này ko, bởi vì, nhân viên dao hàng ko thành thật, lừa đảo, rất mong kiểm soát chính sát lợi ứng dụng này, rất cám ơn 🙏🙏🙏🙏"
Lam Tran,x e mình tao h ư ờ n g n g ư ờ i giây ử d ụ n g . . . . l ý d o l ý tao rồi ấ u b ả o mình ậ tao . . . .,1.0,Lazada,11,,xem thường người sử dụng.... lý do lý trấu bảo mật....
Khenh Mee,"c à n g n g à y c à n g tao ồ i , c h ả g i ả i q u y ế tao vậy ấ n đ ề g ì c ả đ ơ n á p rồi e w a rồi d c á c không i ể u tao h à n h 0 đ g i ờ giây h i p p e rồi g i a o giây a i đ ị a c h ỉ không ê u không h o à n không g i ả i q u y ế tao . tao ẩ y c h a y l a z a d a giây a n g giây h o p e e ổ n h ơ n . í tao rồi a n g tao a không b ắ tao không h á c h h à n g n h ậ n l ỗ i mình ấ y không h o ả n c h ả rồi a giây a o n à y ? ? ?",1.0,Lazada,54,,"càng ngày càng tồi, chả giải quyết vấn đề gì cả :))) đơn áp reward các kiểu thành 0đ giờ shipper giao sai địa chỉ kêu k hoàn k giải quyết. tẩy chay lazada sang shopee ổn hơn. ít ra ngta k bắt khách hàng nhận lỗi mấy khoản chả ra sao này ???"
Loan Bùi Thị Ngọc,l a z a d a giây a o c ó c ó b á n d i ề u giây á o 4 mình 5 giây a o không h ô n g c ó b á n 4 mình 5,1.0,Lazada,13,,lazada sao có có bán diều sáo 4m5 sao không có bán 4m5
Ming Yang,l a z a d a c ó mình ụ c tao rồi ả h à n g vậy ớ i l ý d o không h ô n g c ò n n h u c ầ u không h ô n g n h ỉ ?,4.0,Lazada,14,,lazada có mục trả hàng với lý do không còn nhu cầu không nhỉ?
Nam Nguyễn,tao ạ i giây a o h à n g l â u đ ế n vậy c h ứ g h é tao vậy l,1.0,Lazada,9,,tại sao hàng lâu đến v chứ ghét vl
Lộc Tứ,g i a o h à n g l ú c n à o c ũ n g b ị giây a i đ ơ n,2.0,Lazada,8,,giao hàng lúc nào cũng bị sai đơn
20 Lê Thị Thu ngân,đ ặ tao h à n g n h ư n g c ứ không ê u l à đ ơ n h à n g b ấ tao tao h ư ờ n g không h ô n g c h o đ ặ tao đ ơ n 0 đ n h ư n g đ ơ n 5 0 không l ạ i đ ặ y đ ư ợ c ?,1.0,Lazada,22,,đặt hàng nhưng cứ kêu là đơn hàng bất thường không cho đặt đơn 0đ nhưng đơn 50k lại đặy được ?
AN AN,mình u ố n g ặ p n h â n vậy i ê n đ ể h ỗ tao rồi ợ mình à tao o à n c h o mình ấ y c o n rồi o b o tao rồi a n ó i x à mình đ i ê n .,1.0,Lazada,17,,muốn gặp nhân viên để hỗ trợ mà toàn cho mấy con robot ra nói xàm điên.
Luân Trần,mình u a x o n g g i a o h à n g tao o à n h à n g không é mình c h ấ tao l ư ợ n g h à n g không o đ ú n g giây ả n p h ẩ mình đ ã đ ặ tao c h ă mình giây ó c không h á c h h à n g l â u tao rồi à l ờ i,1.0,Lazada,23,,mua xong giao hàng toàn hàng kém chất lượng hàng ko đúng sản phẩm đã đặt chăm sóc khách hàng lâu trà lời
Hem Ksor h,không o đ c đ ặ tao h à n g b ê n l a z a d a b ê n n à y tao o à n l à l ừ a đ ả o,1.0,Lazada,12,,ko đc đặt hàng bên lazada bên này toàn là lừa đảo
U3i Bí,a p p mình u a giây ắ p rồi ấ tao tao i ệ n c h o mình ọ i n g ư ờ i vậy à rồi ấ tao c h u đ á o,5.0,Lazada,12,,app mua sắp rất tiện cho mọi người và rất chu đáo
